,angry,disgust,fear,happy,sad,surprise,neutral,frame
425,0.0,0.0,0.08,0.0,0.06,0.0,0.85,4250
426,0.0,0.0,0.06,0.0,0.05,0.0,0.88,4260
427,0.0,0.0,0.04,0.0,0.04,0.0,0.92,4270
428,0.0,0.0,0.05,0.0,0.04,0.0,0.91,4280
429,0.0,0.0,0.05,0.0,0.05,0.0,0.88,4290
430,0.0,0.0,0.05,0.0,0.04,0.01,0.89,4300
431,0.0,0.0,0.03,0.0,0.03,0.0,0.93,4310
432,0.0,0.0,0.04,0.0,0.04,0.0,0.91,4320
433,0.0,0.0,0.02,0.0,0.04,0.0,0.94,4330
434,0.0,0.0,0.04,0.0,0.04,0.0,0.91,4340
435,0.01,0.0,0.06,0.0,0.06,0.0,0.87,4350
436,0.0,0.0,0.06,0.0,0.04,0.01,0.89,4360
437,0.0,0.0,0.07,0.0,0.06,0.0,0.86,4370
438,0.0,0.0,0.03,0.0,0.03,0.0,0.93,4380
439,0.0,0.0,0.05,0.0,0.04,0.0,0.9,4390
440,0.0,0.0,0.03,0.0,0.03,0.0,0.94,4400
441,0.0,0.0,0.05,0.0,0.04,0.0,0.91,4410
442,0.0,0.0,0.05,0.0,0.04,0.01,0.9,4420
443,0.0,0.0,0.06,0.0,0.05,0.0,0.89,4430
444,0.0,0.0,0.04,0.0,0.04,0.0,0.91,4440
445,0.0,0.0,0.07,0.0,0.06,0.0,0.86,4450
446,0.0,0.0,0.06,0.0,0.06,0.0,0.87,4460
447,0.0,0.0,0.06,0.0,0.06,0.0,0.87,4470
448,0.0,0.0,0.03,0.0,0.05,0.0,0.92,4480
449,0.01,0.0,0.08,0.0,0.06,0.01,0.85,4490
450,0.0,0.0,0.08,0.0,0.06,0.01,0.84,4500
451,0.0,0.0,0.06,0.0,0.04,0.0,0.89,4510
452,0.0,0.0,0.04,0.0,0.05,0.0,0.9,4520
453,0.0,0.0,0.04,0.0,0.04,0.0,0.92,4530
454,0.0,0.0,0.05,0.0,0.06,0.0,0.89,4540
455,0.0,0.0,0.07,0.0,0.05,0.01,0.87,4550
456,0.0,0.0,0.04,0.0,0.06,0.01,0.89,4560
457,0.0,0.0,0.06,0.0,0.06,0.01,0.87,4570
458,0.0,0.0,0.13,0.0,0.08,0.01,0.78,4580
459,0.0,0.0,0.12,0.0,0.08,0.01,0.78,4590
460,0.0,0.0,0.07,0.0,0.06,0.01,0.86,4600
461,0.01,0.0,0.09,0.0,0.07,0.01,0.84,4610
462,0.0,0.0,0.04,0.0,0.06,0.0,0.9,4620
463,0.0,0.0,0.06,0.0,0.05,0.01,0.89,4630
464,0.0,0.0,0.06,0.0,0.07,0.01,0.86,4640
465,0.0,0.0,0.08,0.0,0.09,0.0,0.82,4650
466,0.01,0.0,0.11,0.0,0.07,0.01,0.8,4660
467,0.0,0.0,0.05,0.0,0.06,0.0,0.88,4670
468,0.0,0.0,0.04,0.0,0.03,0.0,0.92,4680
469,0.01,0.0,0.12,0.0,0.08,0.01,0.78,4690
470,0.0,0.0,0.08,0.0,0.06,0.0,0.85,4700
471,0.01,0.0,0.06,0.0,0.08,0.01,0.85,4710
472,0.0,0.0,0.08,0.0,0.07,0.01,0.84,4720
473,0.0,0.0,0.1,0.0,0.08,0.01,0.8,4730
474,0.0,0.0,0.08,0.0,0.06,0.01,0.85,4740
475,0.0,0.0,0.06,0.0,0.07,0.0,0.86,4750
476,0.0,0.0,0.06,0.0,0.06,0.0,0.87,4760
477,0.0,0.0,0.06,0.0,0.05,0.01,0.88,4770
478,0.0,0.0,0.09,0.0,0.05,0.01,0.86,4780
479,0.0,0.0,0.04,0.0,0.04,0.0,0.9,4790
480,0.0,0.0,0.08,0.0,0.06,0.01,0.85,4800
481,0.0,0.0,0.06,0.0,0.05,0.0,0.89,4810
482,0.0,0.0,0.05,0.0,0.05,0.0,0.89,4820
483,0.0,0.0,0.05,0.0,0.04,0.0,0.9,4830
484,0.0,0.0,0.08,0.0,0.07,0.01,0.84,4840
485,0.0,0.0,0.12,0.0,0.08,0.0,0.79,4850
486,0.0,0.0,0.09,0.0,0.06,0.01,0.84,4860
487,0.0,0.0,0.02,0.0,0.03,0.0,0.94,4870
488,0.0,0.0,0.06,0.0,0.06,0.0,0.87,4880
489,0.0,0.0,0.03,0.0,0.04,0.0,0.93,4890
490,0.0,0.0,0.08,0.0,0.05,0.01,0.85,4900
491,0.0,0.0,0.05,0.0,0.05,0.01,0.89,4910
492,0.0,0.0,0.06,0.0,0.05,0.0,0.88,4920
493,0.0,0.0,0.09,0.0,0.07,0.01,0.83,4930
494,0.0,0.0,0.05,0.0,0.05,0.01,0.89,4940
495,0.0,0.0,0.06,0.0,0.07,0.01,0.86,4950
496,0.0,0.0,0.06,0.0,0.06,0.0,0.88,4960
497,0.0,0.0,0.04,0.0,0.04,0.01,0.91,4970
498,0.0,0.0,0.09,0.0,0.06,0.01,0.84,4980
499,0.0,0.0,0.05,0.0,0.05,0.0,0.89,4990
500,0.0,0.0,0.03,0.0,0.04,0.0,0.92,5000
501,0.0,0.0,0.02,0.0,0.02,0.0,0.96,5010
502,0.0,0.0,0.03,0.0,0.02,0.0,0.95,5020
503,0.0,0.0,0.02,0.0,0.03,0.0,0.95,5030
504,0.0,0.0,0.05,0.0,0.05,0.0,0.9,5040
505,0.0,0.0,0.02,0.0,0.04,0.0,0.93,5050
506,0.0,0.0,0.05,0.0,0.05,0.0,0.89,5060
507,0.01,0.0,0.05,0.0,0.06,0.0,0.88,5070
508,0.0,0.0,0.03,0.0,0.03,0.0,0.93,5080
509,0.0,0.0,0.05,0.0,0.05,0.0,0.9,5090
510,0.0,0.0,0.04,0.0,0.04,0.0,0.91,5100
511,0.0,0.0,0.05,0.0,0.05,0.0,0.9,5110
512,0.0,0.0,0.05,0.0,0.04,0.01,0.89,5120
513,0.0,0.0,0.03,0.0,0.06,0.0,0.91,5130
514,0.0,0.0,0.13,0.0,0.06,0.01,0.8,5140
515,0.0,0.0,0.04,0.0,0.04,0.0,0.91,5150
516,0.01,0.0,0.08,0.0,0.06,0.0,0.85,5160
517,0.0,0.0,0.08,0.0,0.06,0.0,0.86,5170
518,0.0,0.0,0.04,0.0,0.04,0.01,0.91,5180
519,0.0,0.0,0.09,0.0,0.07,0.0,0.82,5190
520,0.0,0.0,0.04,0.0,0.04,0.0,0.92,5200
521,0.0,0.0,0.04,0.0,0.04,0.0,0.91,5210
522,0.0,0.0,0.06,0.0,0.06,0.0,0.88,5220
523,0.0,0.0,0.05,0.0,0.05,0.0,0.9,5230
524,0.0,0.0,0.03,0.0,0.04,0.0,0.92,5240
525,0.0,0.0,0.05,0.0,0.04,0.0,0.91,5250
526,0.0,0.0,0.03,0.0,0.04,0.0,0.92,5260
527,0.0,0.0,0.04,0.0,0.05,0.0,0.9,5270
528,0.0,0.0,0.02,0.0,0.03,0.0,0.95,5280
529,0.0,0.0,0.09,0.0,0.07,0.01,0.84,5290
530,0.0,0.0,0.03,0.0,0.04,0.0,0.92,5300
531,0.0,0.0,0.05,0.0,0.04,0.0,0.91,5310
532,0.01,0.0,0.06,0.0,0.06,0.0,0.87,5320
533,0.0,0.0,0.08,0.0,0.06,0.0,0.86,5330
534,0.0,0.0,0.04,0.0,0.04,0.0,0.91,5340
535,0.0,0.0,0.04,0.0,0.06,0.0,0.89,5350
536,0.0,0.0,0.07,0.0,0.06,0.01,0.86,5360
537,0.0,0.0,0.07,0.0,0.06,0.0,0.86,5370
538,0.0,0.0,0.05,0.0,0.04,0.0,0.9,5380
539,0.01,0.0,0.06,0.0,0.06,0.01,0.86,5390
540,0.0,0.0,0.07,0.0,0.07,0.0,0.85,5400
541,0.0,0.0,0.06,0.0,0.05,0.0,0.88,5410
542,0.0,0.0,0.06,0.0,0.04,0.0,0.89,5420
543,0.0,0.0,0.05,0.0,0.05,0.01,0.9,5430
544,0.0,0.0,0.05,0.0,0.06,0.0,0.88,5440
545,0.0,0.0,0.06,0.0,0.07,0.01,0.86,5450
546,0.0,0.0,0.11,0.0,0.07,0.01,0.8,5460
547,0.01,0.0,0.08,0.0,0.07,0.0,0.84,5470
548,0.0,0.0,0.04,0.0,0.05,0.0,0.9,5480
549,0.01,0.0,0.12,0.0,0.1,0.01,0.77,5490
550,0.0,0.0,0.02,0.0,0.04,0.0,0.94,5500
551,0.0,0.0,0.12,0.0,0.08,0.01,0.79,5510
552,0.01,0.0,0.05,0.0,0.04,0.01,0.9,5520
553,0.0,0.0,0.11,0.0,0.11,0.01,0.77,5530
554,0.01,0.0,0.08,0.0,0.09,0.0,0.82,5540
555,0.0,0.0,0.07,0.0,0.06,0.01,0.86,5550
556,0.0,0.0,0.04,0.0,0.06,0.0,0.89,5560
557,0.0,0.0,0.05,0.0,0.06,0.0,0.89,5570
558,0.0,0.0,0.06,0.0,0.07,0.0,0.87,5580
559,0.0,0.0,0.02,0.0,0.02,0.0,0.95,5590
560,0.0,0.0,0.07,0.0,0.06,0.01,0.86,5600
561,0.0,0.0,0.06,0.0,0.05,0.0,0.88,5610
562,0.0,0.0,0.03,0.0,0.05,0.0,0.91,5620
563,0.0,0.0,0.05,0.0,0.05,0.0,0.9,5630
564,0.0,0.0,0.06,0.0,0.06,0.0,0.87,5640
565,0.0,0.0,0.06,0.0,0.07,0.0,0.87,5650
566,0.0,0.0,0.04,0.0,0.04,0.0,0.91,5660
567,0.0,0.0,0.03,0.0,0.04,0.0,0.92,5670
568,0.0,0.0,0.03,0.0,0.04,0.0,0.92,5680
569,0.0,0.0,0.06,0.0,0.06,0.0,0.88,5690
570,0.01,0.0,0.08,0.0,0.08,0.0,0.82,5700
571,0.0,0.0,0.02,0.0,0.04,0.0,0.94,5710
572,0.01,0.0,0.09,0.0,0.08,0.01,0.82,5720
573,0.0,0.0,0.04,0.0,0.06,0.0,0.9,5730
574,0.0,0.0,0.04,0.0,0.06,0.0,0.89,5740
575,0.0,0.0,0.04,0.0,0.04,0.0,0.9,5750
576,0.0,0.0,0.04,0.0,0.05,0.0,0.9,5760
577,0.0,0.0,0.06,0.0,0.06,0.01,0.87,5770
578,0.0,0.0,0.05,0.0,0.04,0.01,0.9,5780
579,0.0,0.0,0.03,0.0,0.05,0.0,0.91,5790
580,0.01,0.0,0.06,0.0,0.05,0.0,0.88,5800
581,0.0,0.0,0.04,0.0,0.06,0.0,0.9,5810
582,0.01,0.0,0.05,0.0,0.05,0.01,0.88,5820
583,0.0,0.0,0.06,0.0,0.07,0.01,0.86,5830
584,0.0,0.0,0.03,0.0,0.04,0.0,0.92,5840
585,0.0,0.0,0.04,0.0,0.05,0.0,0.91,5850
586,0.01,0.0,0.05,0.0,0.05,0.0,0.89,5860
587,0.0,0.0,0.02,0.0,0.03,0.0,0.95,5870
588,0.0,0.0,0.06,0.0,0.08,0.0,0.85,5880
589,0.0,0.0,0.03,0.0,0.03,0.0,0.94,5890
590,0.0,0.0,0.03,0.0,0.03,0.01,0.92,5900
591,0.0,0.0,0.04,0.0,0.05,0.0,0.9,5910
592,0.0,0.0,0.02,0.0,0.03,0.0,0.95,5920
593,0.0,0.0,0.06,0.0,0.06,0.0,0.87,5930
594,0.01,0.0,0.05,0.0,0.06,0.0,0.88,5940
595,0.0,0.0,0.04,0.0,0.04,0.0,0.92,5950
596,0.0,0.0,0.02,0.0,0.03,0.0,0.94,5960
597,0.0,0.0,0.04,0.0,0.06,0.01,0.89,5970
598,0.0,0.0,0.05,0.0,0.06,0.0,0.89,5980
599,0.0,0.0,0.05,0.0,0.05,0.01,0.89,5990
600,0.0,0.0,0.05,0.0,0.05,0.0,0.9,6000
601,0.0,0.0,0.02,0.0,0.03,0.0,0.94,6010
602,0.0,0.0,0.03,0.0,0.05,0.0,0.91,6020
603,0.0,0.0,0.04,0.0,0.04,0.0,0.91,6030
604,0.0,0.0,0.06,0.0,0.04,0.01,0.89,6040
605,0.0,0.0,0.04,0.0,0.05,0.0,0.9,6050
606,0.0,0.0,0.03,0.0,0.04,0.0,0.92,6060
607,0.0,0.0,0.02,0.0,0.05,0.0,0.92,6070
608,0.0,0.0,0.03,0.0,0.04,0.0,0.92,6080
609,0.0,0.0,0.05,0.0,0.04,0.0,0.91,6090
610,0.0,0.0,0.02,0.0,0.04,0.0,0.94,6100
611,0.0,0.0,0.04,0.0,0.05,0.0,0.9,6110
612,0.0,0.0,0.03,0.0,0.03,0.0,0.94,6120
613,0.0,0.0,0.04,0.0,0.06,0.01,0.89,6130
614,0.0,0.0,0.02,0.0,0.02,0.0,0.95,6140
615,0.0,0.0,0.03,0.0,0.03,0.0,0.93,6150
616,0.0,0.0,0.06,0.0,0.07,0.0,0.87,6160
617,0.0,0.0,0.03,0.0,0.04,0.0,0.92,6170
618,0.0,0.0,0.06,0.0,0.05,0.01,0.89,6180
619,0.0,0.0,0.03,0.0,0.03,0.0,0.93,6190
620,0.0,0.0,0.1,0.0,0.07,0.01,0.82,6200
621,0.0,0.0,0.03,0.0,0.04,0.0,0.93,6210
622,0.0,0.0,0.03,0.0,0.05,0.0,0.91,6220
623,0.0,0.0,0.03,0.0,0.05,0.0,0.92,6230
624,0.0,0.0,0.04,0.0,0.07,0.0,0.89,6240
625,0.0,0.0,0.04,0.0,0.05,0.0,0.9,6250
626,0.0,0.0,0.03,0.0,0.05,0.0,0.91,6260
627,0.0,0.0,0.03,0.0,0.06,0.0,0.91,6270
628,0.0,0.0,0.02,0.0,0.03,0.0,0.95,6280
629,0.0,0.0,0.03,0.0,0.05,0.0,0.91,6290
630,0.0,0.0,0.03,0.0,0.04,0.0,0.92,6300
631,0.0,0.0,0.08,0.0,0.06,0.01,0.84,6310
632,0.0,0.0,0.02,0.0,0.04,0.0,0.93,6320
633,0.0,0.0,0.03,0.0,0.04,0.0,0.93,6330
634,0.0,0.0,0.05,0.0,0.06,0.0,0.89,6340
635,0.0,0.0,0.06,0.0,0.08,0.0,0.86,6350
636,0.0,0.0,0.03,0.0,0.04,0.0,0.92,6360
637,0.0,0.0,0.03,0.0,0.05,0.0,0.92,6370
638,0.01,0.0,0.06,0.0,0.06,0.0,0.87,6380
639,0.0,0.0,0.04,0.0,0.05,0.0,0.9,6390
640,0.0,0.0,0.05,0.0,0.07,0.0,0.88,6400
641,0.0,0.0,0.06,0.0,0.06,0.0,0.86,6410
642,0.01,0.0,0.06,0.0,0.04,0.01,0.88,6420
643,0.0,0.0,0.04,0.0,0.04,0.0,0.91,6430
644,0.01,0.0,0.1,0.0,0.08,0.01,0.81,6440
645,0.0,0.0,0.03,0.0,0.04,0.0,0.93,6450
646,0.0,0.0,0.05,0.0,0.05,0.0,0.89,6460
647,0.01,0.0,0.05,0.0,0.06,0.0,0.88,6470
648,0.0,0.0,0.03,0.0,0.05,0.0,0.91,6480
649,0.0,0.0,0.04,0.0,0.05,0.0,0.9,6490
650,0.0,0.0,0.02,0.0,0.03,0.0,0.94,6500
651,0.0,0.0,0.04,0.0,0.04,0.0,0.92,6510
652,0.0,0.0,0.04,0.0,0.08,0.0,0.88,6520
653,0.0,0.0,0.04,0.0,0.05,0.0,0.91,6530
654,0.0,0.0,0.03,0.0,0.05,0.0,0.92,6540
655,0.0,0.0,0.05,0.0,0.07,0.01,0.86,6550
656,0.0,0.0,0.02,0.0,0.04,0.0,0.94,6560
657,0.01,0.0,0.06,0.0,0.07,0.01,0.85,6570
658,0.0,0.0,0.07,0.0,0.07,0.0,0.86,6580
659,0.0,0.0,0.04,0.0,0.04,0.0,0.91,6590
660,0.01,0.0,0.05,0.0,0.05,0.0,0.89,6600
661,0.0,0.0,0.02,0.0,0.04,0.0,0.93,6610
662,0.0,0.0,0.05,0.0,0.05,0.0,0.9,6620
663,0.0,0.0,0.03,0.0,0.05,0.0,0.91,6630
664,0.0,0.0,0.06,0.0,0.05,0.0,0.88,6640
665,0.0,0.0,0.03,0.0,0.05,0.0,0.92,6650
666,0.01,0.0,0.06,0.0,0.08,0.0,0.86,6660
667,0.01,0.0,0.09,0.0,0.09,0.0,0.81,6670
668,0.0,0.0,0.02,0.0,0.04,0.0,0.94,6680
669,0.0,0.0,0.05,0.0,0.06,0.0,0.89,6690
670,0.0,0.0,0.05,0.0,0.05,0.0,0.89,6700
671,0.0,0.0,0.06,0.0,0.07,0.0,0.87,6710
672,0.0,0.0,0.03,0.0,0.03,0.0,0.93,6720
673,0.0,0.0,0.04,0.0,0.06,0.0,0.89,6730
674,0.0,0.0,0.05,0.0,0.06,0.0,0.88,6740
675,0.0,0.0,0.04,0.0,0.04,0.0,0.91,6750
676,0.0,0.0,0.04,0.0,0.05,0.01,0.9,6760
677,0.01,0.0,0.06,0.0,0.08,0.01,0.85,6770
678,0.0,0.0,0.04,0.0,0.06,0.0,0.9,6780
679,0.0,0.0,0.02,0.0,0.05,0.0,0.92,6790
680,0.0,0.0,0.02,0.0,0.07,0.0,0.9,6800
681,0.0,0.0,0.02,0.0,0.03,0.0,0.94,6810
682,0.0,0.0,0.03,0.0,0.05,0.0,0.92,6820
683,0.0,0.0,0.06,0.0,0.06,0.0,0.86,6830
684,0.0,0.0,0.03,0.0,0.04,0.0,0.92,6840
685,0.0,0.0,0.03,0.0,0.04,0.0,0.93,6850
686,0.0,0.0,0.01,0.0,0.02,0.0,0.97,6860
687,0.0,0.0,0.02,0.0,0.02,0.0,0.95,6870
688,0.0,0.0,0.02,0.0,0.02,0.0,0.95,6880
689,0.0,0.0,0.02,0.0,0.02,0.0,0.95,6890
690,0.0,0.0,0.03,0.0,0.02,0.0,0.95,6900
691,0.0,0.0,0.01,0.0,0.02,0.0,0.96,6910
692,0.0,0.0,0.03,0.0,0.02,0.0,0.94,6920
693,0.0,0.0,0.03,0.0,0.02,0.0,0.94,6930
694,0.0,0.0,0.03,0.0,0.02,0.0,0.94,6940
695,0.0,0.0,0.03,0.0,0.03,0.0,0.94,6950
696,0.0,0.0,0.02,0.0,0.02,0.0,0.96,6960
697,0.0,0.0,0.01,0.0,0.02,0.0,0.96,6970
698,0.0,0.0,0.02,0.0,0.03,0.0,0.95,6980
699,0.0,0.0,0.05,0.0,0.05,0.0,0.89,6990
700,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7000
701,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7010
702,0.0,0.0,0.05,0.0,0.03,0.0,0.91,7020
703,0.0,0.0,0.02,0.0,0.04,0.0,0.93,7030
704,0.0,0.0,0.04,0.0,0.04,0.0,0.91,7040
705,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7050
706,0.0,0.0,0.04,0.0,0.04,0.0,0.91,7060
707,0.01,0.0,0.04,0.0,0.03,0.0,0.92,7070
708,0.0,0.0,0.03,0.0,0.03,0.0,0.94,7080
709,0.0,0.0,0.02,0.0,0.03,0.0,0.95,7090
710,0.0,0.0,0.03,0.0,0.03,0.0,0.94,7100
711,0.0,0.0,0.03,0.0,0.04,0.0,0.93,7110
712,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7120
713,0.0,0.0,0.03,0.0,0.05,0.0,0.92,7130
714,0.01,0.0,0.04,0.0,0.05,0.0,0.9,7140
715,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7150
716,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7160
717,0.0,0.0,0.02,0.0,0.03,0.0,0.94,7170
718,0.0,0.0,0.03,0.0,0.04,0.0,0.92,7180
719,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7190
720,0.01,0.0,0.03,0.0,0.05,0.0,0.91,7200
721,0.0,0.0,0.03,0.0,0.02,0.0,0.94,7210
722,0.0,0.0,0.02,0.0,0.02,0.0,0.95,7220
723,0.0,0.0,0.05,0.0,0.04,0.0,0.9,7230
724,0.0,0.0,0.04,0.0,0.04,0.0,0.91,7240
725,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7250
726,0.01,0.0,0.03,0.0,0.04,0.0,0.92,7260
727,0.0,0.0,0.02,0.0,0.02,0.0,0.95,7270
728,0.01,0.0,0.03,0.05,0.08,0.0,0.83,7280
729,0.01,0.0,0.02,0.42,0.13,0.0,0.41,7290
730,0.01,0.0,0.02,0.3,0.07,0.0,0.6,7300
731,0.0,0.0,0.01,0.43,0.04,0.0,0.51,7310
732,0.0,0.0,0.0,0.76,0.02,0.0,0.22,7320
733,0.0,0.0,0.01,0.62,0.04,0.0,0.32,7330
734,0.0,0.0,0.0,0.81,0.01,0.0,0.17,7340
735,0.01,0.0,0.03,0.59,0.05,0.0,0.32,7350
736,0.0,0.0,0.0,0.83,0.01,0.0,0.15,7360
737,0.01,0.0,0.03,0.53,0.06,0.0,0.37,7370
738,0.01,0.0,0.02,0.26,0.04,0.0,0.68,7380
739,0.0,0.0,0.03,0.06,0.04,0.0,0.86,7390
740,0.0,0.0,0.02,0.03,0.02,0.0,0.93,7400
741,0.0,0.0,0.01,0.01,0.01,0.0,0.96,7410
742,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7420
743,0.0,0.0,0.02,0.0,0.02,0.0,0.95,7430
744,0.0,0.0,0.02,0.0,0.03,0.0,0.93,7440
745,0.0,0.0,0.02,0.0,0.02,0.0,0.95,7450
746,0.01,0.0,0.05,0.0,0.04,0.0,0.89,7460
747,0.01,0.0,0.06,0.0,0.06,0.0,0.87,7470
748,0.0,0.0,0.02,0.0,0.02,0.0,0.96,7480
749,0.0,0.0,0.02,0.0,0.02,0.0,0.95,7490
750,0.0,0.0,0.03,0.0,0.04,0.0,0.93,7500
751,0.0,0.0,0.02,0.0,0.02,0.0,0.95,7510
752,0.01,0.0,0.05,0.0,0.07,0.0,0.87,7520
753,0.0,0.0,0.02,0.0,0.03,0.0,0.94,7530
754,0.01,0.0,0.04,0.0,0.04,0.01,0.9,7540
755,0.01,0.0,0.04,0.0,0.05,0.0,0.9,7550
756,0.0,0.0,0.05,0.0,0.03,0.0,0.91,7560
757,0.0,0.0,0.02,0.0,0.03,0.0,0.94,7570
758,0.0,0.0,0.03,0.0,0.04,0.0,0.93,7580
759,0.0,0.0,0.05,0.0,0.06,0.0,0.89,7590
760,0.0,0.0,0.02,0.0,0.04,0.0,0.94,7600
761,0.01,0.0,0.03,0.0,0.04,0.0,0.92,7610
762,0.0,0.0,0.03,0.0,0.04,0.0,0.92,7620
763,0.01,0.0,0.06,0.0,0.04,0.0,0.89,7630
764,0.0,0.0,0.05,0.0,0.03,0.0,0.91,7640
765,0.0,0.0,0.02,0.0,0.03,0.0,0.95,7650
766,0.0,0.0,0.03,0.0,0.03,0.0,0.94,7660
767,0.0,0.0,0.03,0.0,0.04,0.0,0.92,7670
768,0.01,0.0,0.05,0.0,0.03,0.0,0.9,7680
769,0.0,0.0,0.02,0.0,0.03,0.0,0.95,7690
770,0.0,0.0,0.05,0.0,0.05,0.0,0.89,7700
771,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7710
772,0.01,0.0,0.05,0.0,0.04,0.0,0.9,7720
773,0.0,0.0,0.03,0.0,0.04,0.0,0.92,7730
774,0.01,0.0,0.07,0.0,0.07,0.0,0.85,7740
775,0.01,0.0,0.1,0.0,0.05,0.0,0.84,7750
776,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7760
777,0.01,0.0,0.04,0.0,0.03,0.0,0.91,7770
778,0.0,0.0,0.05,0.0,0.04,0.0,0.91,7780
779,0.01,0.0,0.12,0.0,0.04,0.01,0.82,7790
780,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7800
781,0.01,0.0,0.06,0.0,0.06,0.0,0.87,7810
782,0.01,0.0,0.05,0.0,0.04,0.0,0.9,7820
783,0.0,0.0,0.03,0.0,0.03,0.01,0.93,7830
784,0.01,0.0,0.02,0.0,0.04,0.0,0.92,7840
785,0.0,0.0,0.04,0.0,0.04,0.0,0.91,7850
786,0.01,0.0,0.04,0.0,0.03,0.0,0.92,7860
787,0.0,0.0,0.03,0.0,0.04,0.0,0.92,7870
788,0.01,0.0,0.11,0.0,0.06,0.01,0.81,7880
789,0.01,0.0,0.04,0.0,0.03,0.0,0.92,7890
790,0.0,0.0,0.03,0.0,0.04,0.0,0.92,7900
791,0.0,0.0,0.03,0.0,0.03,0.0,0.93,7910
792,0.0,0.0,0.04,0.0,0.03,0.0,0.93,7920
793,0.0,0.0,0.02,0.0,0.03,0.0,0.95,7930
794,0.0,0.0,0.02,0.0,0.03,0.0,0.95,7940
795,0.0,0.0,0.04,0.0,0.03,0.0,0.93,7950
796,0.0,0.0,0.04,0.01,0.03,0.0,0.92,7960
797,0.01,0.0,0.05,0.01,0.04,0.0,0.89,7970
798,0.0,0.0,0.04,0.02,0.02,0.0,0.92,7980
799,0.0,0.0,0.05,0.02,0.02,0.01,0.9,7990
800,0.0,0.0,0.03,0.02,0.02,0.0,0.93,8000
801,0.0,0.0,0.04,0.02,0.02,0.0,0.92,8010
802,0.0,0.0,0.04,0.04,0.02,0.01,0.89,8020
803,0.0,0.0,0.03,0.01,0.02,0.0,0.93,8030
804,0.0,0.0,0.01,0.05,0.03,0.0,0.9,8040
805,0.0,0.0,0.02,0.25,0.02,0.0,0.7,8050
806,0.02,0.0,0.07,0.29,0.05,0.01,0.57,8060
807,0.01,0.0,0.06,0.08,0.04,0.0,0.81,8070
808,0.01,0.0,0.08,0.05,0.05,0.0,0.81,8080
809,0.01,0.0,0.06,0.1,0.05,0.0,0.78,8090
810,0.01,0.0,0.07,0.03,0.04,0.0,0.85,8100
811,0.0,0.0,0.02,0.05,0.02,0.0,0.9,8110
812,0.01,0.0,0.06,0.02,0.03,0.0,0.88,8120
813,0.01,0.0,0.04,0.01,0.04,0.0,0.9,8130
814,0.0,0.0,0.04,0.01,0.02,0.0,0.93,8140
815,0.01,0.0,0.04,0.02,0.03,0.0,0.9,8150
816,0.01,0.0,0.06,0.01,0.03,0.0,0.89,8160
817,0.01,0.0,0.06,0.01,0.06,0.0,0.86,8170
818,0.01,0.0,0.04,0.01,0.04,0.0,0.9,8180
819,0.01,0.0,0.03,0.01,0.03,0.0,0.92,8190
820,0.01,0.0,0.06,0.0,0.05,0.0,0.87,8200
821,0.02,0.0,0.09,0.0,0.07,0.01,0.81,8210
822,0.01,0.0,0.02,0.0,0.02,0.0,0.94,8220
823,0.01,0.0,0.04,0.0,0.05,0.0,0.9,8230
824,0.01,0.0,0.05,0.0,0.04,0.0,0.9,8240
825,0.0,0.0,0.05,0.0,0.05,0.0,0.89,8250
826,0.01,0.0,0.04,0.0,0.05,0.0,0.91,8260
827,0.01,0.0,0.04,0.0,0.09,0.0,0.86,8270
828,0.01,0.0,0.08,0.0,0.06,0.0,0.84,8280
829,0.0,0.0,0.03,0.0,0.03,0.0,0.93,8290
830,0.01,0.0,0.05,0.0,0.06,0.0,0.88,8300
831,0.01,0.0,0.05,0.0,0.04,0.0,0.9,8310
832,0.01,0.0,0.08,0.0,0.09,0.0,0.82,8320
833,0.01,0.0,0.04,0.0,0.04,0.01,0.91,8330
834,0.0,0.0,0.07,0.0,0.05,0.0,0.88,8340
835,0.0,0.0,0.04,0.0,0.03,0.0,0.93,8350
836,0.01,0.0,0.07,0.0,0.08,0.0,0.83,8360
837,0.01,0.0,0.06,0.0,0.06,0.0,0.87,8370
838,0.01,0.0,0.05,0.0,0.06,0.0,0.87,8380
839,0.01,0.0,0.07,0.0,0.04,0.0,0.89,8390
840,0.01,0.0,0.08,0.0,0.08,0.0,0.83,8400
841,0.01,0.0,0.07,0.0,0.08,0.0,0.84,8410
842,0.01,0.0,0.05,0.0,0.04,0.0,0.9,8420
843,0.01,0.0,0.06,0.0,0.07,0.0,0.86,8430
844,0.0,0.0,0.05,0.0,0.05,0.0,0.9,8440
845,0.0,0.0,0.05,0.0,0.04,0.0,0.9,8450
846,0.01,0.0,0.08,0.0,0.06,0.01,0.84,8460
847,0.0,0.0,0.03,0.0,0.08,0.0,0.88,8470
