normalize,fear,happy
2602,0.04,0.0
2604,0.06,0.01
2606,0.07,0.01
2608,0.07,0.01
2610,0.07,0.01
2612,0.07,0.0
2614,0.07,0.01
2616,0.1,0.0
2618,0.04,0.0
2620,0.05,0.01
2622,0.05,0.01
2624,0.03,0.01
2626,0.03,0.01
2628,0.04,0.0
2630,0.05,0.0
2632,0.04,0.0
2634,0.05,0.0
2636,0.07,0.01
2638,0.09,0.01
2640,0.05,0.01
2642,0.05,0.01
2644,0.08,0.01
2646,0.06,0.01
2648,0.05,0.01
2650,0.06,0.01
2652,0.07,0.01
2654,0.05,0.01
2656,0.09,0.0
2658,0.07,0.01
2660,0.07,0.0
2662,0.09,0.0
2664,0.07,0.0
2666,0.09,0.01
2668,0.11,0.0
2670,0.07,0.01
2672,0.06,0.01
2674,0.09,0.0
2676,0.06,0.0
2677,0.05,0.0
2679,0.09,0.01
2681,0.06,0.01
2683,0.09,0.0
2685,0.06,0.01
2687,0.05,0.0
2689,0.06,0.01
2691,0.08,0.0
2693,0.05,0.01
2695,0.09,0.0
2697,0.08,0.0
2699,0.06,0.01
2701,0.08,0.0
2703,0.06,0.0
2705,0.04,0.01
2707,0.05,0.0
2709,0.06,0.0
2711,0.06,0.01
2713,0.06,0.0
2715,0.07,0.0
2717,0.05,0.01
2719,0.09,0.0
2721,0.05,0.0
2723,0.08,0.01
2725,0.04,0.0
2727,0.05,0.01
2729,0.08,0.01
2731,0.06,0.01
2733,0.08,0.01
2735,0.09,0.0
2737,0.12,0.01
2739,0.08,0.01
2741,0.07,0.01
2743,0.1,0.01
2745,0.05,0.01
2747,0.06,0.01
2749,0.05,0.01
2751,0.04,0.01
2753,0.07,0.0
2755,0.05,0.0
2757,0.05,0.01
2759,0.08,0.01
2761,0.07,0.0
2763,0.06,0.0
2765,0.07,0.0
2766,0.06,0.01
2768,0.05,0.01
2770,0.05,0.0
2772,0.05,0.01
2774,0.05,0.01
2776,0.06,0.01
2778,0.06,0.01
2780,0.07,0.01
2782,0.09,0.01
2784,0.08,0.01
2786,0.05,0.01
2788,0.06,0.01
2790,0.05,0.01
2792,0.06,0.01
2794,0.07,0.01
2796,0.05,0.01
2798,0.07,0.01
2800,0.04,0.01
2802,0.03,0.01
2804,0.07,0.0
2806,0.06,0.01
2808,0.04,0.01
2810,0.07,0.0
2812,0.07,0.0
2814,0.05,0.01
2816,0.14,0.0
2818,0.09,0.01
2820,0.07,0.01
2822,0.1,0.01
2824,0.05,0.01
2826,0.07,0.01
2828,0.07,0.0
2830,0.07,0.01
2832,0.05,0.01
2834,0.06,0.01
2836,0.06,0.01
2838,0.08,0.0
2840,0.09,0.01
2842,0.04,0.01
2844,0.05,0.01
2846,0.04,0.01
2848,0.05,0.01
2850,0.07,0.01
2852,0.07,0.01
2853,0.05,0.01
2855,0.07,0.01
2857,0.05,0.01
2859,0.07,0.02
2861,0.1,0.01
2863,0.11,0.01
2865,0.07,0.01
2867,0.09,0.01
2869,0.06,0.0
2871,0.08,0.01
2873,0.12,0.0
2875,0.05,0.01
2877,0.04,0.0
2879,0.11,0.0
2881,0.08,0.01
2883,0.05,0.01
2885,0.08,0.01
2887,0.1,0.01
2889,0.1,0.01
2891,0.09,0.01
2893,0.04,0.01
2895,0.05,0.01
2897,0.09,0.0
2899,0.08,0.01
2901,0.08,0.01
2903,0.07,0.01
2905,0.07,0.01
2907,0.05,0.01
2909,0.05,0.01
2911,0.05,0.01
2913,0.07,0.01
2915,0.07,0.01
2917,0.03,0.02
2919,0.07,0.01
2921,0.05,0.01
2923,0.04,0.01
2925,0.04,0.01
2927,0.08,0.01
2929,0.04,0.01
2931,0.05,0.01
2933,0.05,0.01
2935,0.04,0.01
2937,0.08,0.01
2939,0.06,0.01
2940,0.05,0.01
2942,0.05,0.01
2944,0.07,0.01
2946,0.09,0.01
2948,0.06,0.01
2950,0.03,0.01
2952,0.05,0.01
2954,0.07,0.01
2956,0.06,0.01
2958,0.08,0.0
2960,0.09,0.01
2962,0.05,0.01
2964,0.05,0.01
2966,0.07,0.01
2968,0.04,0.01
2970,0.05,0.01
2972,0.05,0.01
2974,0.05,0.02
2976,0.06,0.01
2978,0.05,0.01
2980,0.07,0.02
2982,0.1,0.01
2984,0.04,0.01
2986,0.04,0.01
2988,0.07,0.0
2990,0.07,0.01
2992,0.07,0.01
2994,0.05,0.01
2996,0.05,0.01
2998,0.04,0.02
3000,0.05,0.01
3002,0.06,0.01
3004,0.05,0.01
3006,0.06,0.01
3008,0.09,0.0
3010,0.07,0.01
3012,0.09,0.0
3014,0.06,0.01
3016,0.11,0.01
3018,0.09,0.01
3020,0.06,0.01
3022,0.09,0.01
3024,0.07,0.01
3026,0.05,0.01
3028,0.05,0.01
3029,0.07,0.0
3031,0.08,0.01
3033,0.1,0.01
3035,0.05,0.01
3037,0.04,0.01
3039,0.04,0.0
3041,0.07,0.01
3043,0.07,0.01
3045,0.06,0.0
3047,0.06,0.0
3049,0.06,0.0
3051,0.07,0.0
3053,0.04,0.01
3055,0.07,0.01
3057,0.07,0.01
3059,0.05,0.01
3061,0.07,0.01
3063,0.07,0.01
3065,0.09,0.01
3067,0.08,0.01
3069,0.1,0.01
3071,0.1,0.01
3073,0.11,0.0
3075,0.13,0.0
3077,0.09,0.01
3079,0.07,0.01
3081,0.04,0.01
3083,0.03,0.01
3085,0.07,0.01
3087,0.04,0.0
3089,0.06,0.01
3091,0.05,0.01
3093,0.07,0.01
3095,0.04,0.01
3097,0.07,0.01
3099,0.03,0.01
3101,0.04,0.01
3103,0.07,0.01
3105,0.03,0.01
3107,0.06,0.01
3109,0.07,0.0
3111,0.06,0.01
3113,0.05,0.01
3115,0.06,0.01
3116,0.06,0.01
3118,0.04,0.01
3120,0.1,0.01
3122,0.09,0.01
3124,0.08,0.01
3126,0.08,0.01
3128,0.05,0.01
3130,0.06,0.01
3132,0.08,0.01
3134,0.08,0.01
3136,0.08,0.01
3138,0.11,0.0
3140,0.06,0.01
3142,0.07,0.0
3144,0.06,0.0
3146,0.04,0.01
3148,0.08,0.0
3150,0.08,0.01
3152,0.08,0.01
3154,0.12,0.0
3156,0.08,0.01
3158,0.08,0.01
3160,0.11,0.0
3162,0.1,0.01
3164,0.11,0.0
3166,0.11,0.0
3168,0.07,0.01
3170,0.07,0.0
3172,0.12,0.0
3174,0.07,0.01
3176,0.12,0.0
3178,0.1,0.01
3180,0.08,0.0
3182,0.06,0.0
3184,0.12,0.0
3186,0.05,0.01
3188,0.09,0.01
3190,0.08,0.0
3192,0.12,0.0
3194,0.11,0.01
3196,0.12,0.01
3198,0.08,0.01
3200,0.12,0.0
3202,0.16,0.0
3204,0.06,0.01
3205,0.06,0.0
3207,0.08,0.0
3209,0.1,0.01
3211,0.1,0.01
3213,0.06,0.01
3215,0.06,0.01
3217,0.06,0.01
3219,0.11,0.01
3221,0.07,0.01
3223,0.1,0.01
3225,0.08,0.01
3227,0.08,0.01
3229,0.12,0.0
3231,0.12,0.01
3233,0.09,0.01
3235,0.12,0.01
3237,0.14,0.01
3239,0.07,0.01
3241,0.09,0.01
3243,0.09,0.01
3245,0.06,0.01
3247,0.07,0.01
3249,0.05,0.01
3251,0.1,0.01
3253,0.11,0.0
3255,0.09,0.01
3257,0.09,0.01
3259,0.1,0.01
3261,0.07,0.01
3263,0.1,0.01
3265,0.09,0.01
3267,0.08,0.01
3269,0.11,0.01
3271,0.09,0.0
3273,0.05,0.01
3275,0.1,0.01
3277,0.07,0.01
3279,0.07,0.0
3281,0.11,0.0
3283,0.1,0.01
3285,0.08,0.01
3287,0.06,0.0
3289,0.05,0.0
3291,0.03,0.01
3292,0.09,0.01
3294,0.06,0.01
3296,0.11,0.01
3298,0.09,0.01
3300,0.07,0.01
3302,0.04,0.01
3304,0.09,0.0
3306,0.07,0.01
3308,0.05,0.01
3310,0.08,0.01
3312,0.07,0.01
3314,0.07,0.01
3316,0.1,0.01
3318,0.07,0.01
3320,0.08,0.0
3322,0.06,0.0
3324,0.04,0.0
3326,0.08,0.01
3328,0.07,0.01
3330,0.06,0.01
3332,0.07,0.01
3334,0.11,0.0
3336,0.06,0.01
3338,0.04,0.01
3340,0.08,0.01
3342,0.06,0.01
3344,0.09,0.01
3346,0.06,0.01
3348,0.05,0.01
3350,0.07,0.01
3352,0.08,0.01
3354,0.11,0.01
3356,0.09,0.01
3358,0.05,0.01
3360,0.04,0.01
3362,0.11,0.01
3364,0.08,0.01
3366,0.07,0.01
3368,0.07,0.01
3370,0.1,0.01
3372,0.07,0.01
3374,0.07,0.01
3376,0.1,0.01
3378,0.11,0.0
3379,0.08,0.0
3381,0.06,0.01
3383,0.08,0.01
3385,0.12,0.01
3387,0.08,0.01
3389,0.14,0.01
3391,0.1,0.01
3393,0.06,0.01
3395,0.11,0.0
3397,0.12,0.0
3399,0.08,0.0
3401,0.1,0.01
3403,0.09,0.01
3405,0.06,0.02
3407,0.11,0.0
3409,0.12,0.0
3411,0.07,0.01
3413,0.05,0.01
3415,0.05,0.0
3417,0.07,0.0
3419,0.07,0.0
3421,0.07,0.0
3423,0.05,0.01
3425,0.05,0.01
3427,0.07,0.01
3429,0.06,0.01
3431,0.08,0.01
3433,0.09,0.01
3435,0.18,0.01
3437,0.18,0.01
3439,0.1,0.01
3441,0.08,0.01
3443,0.1,0.01
3445,0.1,0.01
3447,0.09,0.01
3449,0.08,0.0
3451,0.1,0.01
3453,0.13,0.01
3455,0.21,0.0
3457,0.08,0.01
3459,0.06,0.01
3461,0.1,0.0
3463,0.08,0.01
3465,0.06,0.01
3467,0.09,0.01
3468,0.05,0.01
3470,0.07,0.01
3472,0.09,0.01
3474,0.15,0.01
3476,0.11,0.0
3478,0.1,0.01
3480,0.08,0.01
3482,0.07,0.01
3484,0.07,0.01
3486,0.09,0.01
3488,0.11,0.01
3490,0.13,0.01
3492,0.11,0.01
3494,0.11,0.01
3496,0.1,0.0
3498,0.12,0.01
3500,0.09,0.01
3502,0.13,0.01
3504,0.08,0.01
3506,0.07,0.0
3508,0.05,0.01
3510,0.07,0.01
3512,0.08,0.01
3514,0.06,0.02
3516,0.05,0.01
3518,0.12,0.01
3520,0.09,0.02
3522,0.08,0.01
3524,0.13,0.01
3526,0.08,0.01
3528,0.09,0.0
3530,0.06,0.01
3532,0.09,0.01
3534,0.13,0.01
3536,0.1,0.01
3538,0.12,0.01
3540,0.12,0.01
3542,0.13,0.0
3544,0.09,0.01
3546,0.11,0.01
3548,0.06,0.01
3550,0.05,0.01
3552,0.1,0.01
3554,0.12,0.01
3555,0.09,0.01
3557,0.09,0.0
3559,0.13,0.01
3561,0.07,0.01
3563,0.12,0.01
3565,0.09,0.01
3567,0.1,0.01
3569,0.09,0.0
3571,0.04,0.01
3573,0.05,0.01
3575,0.13,0.01
3577,0.07,0.01
3579,0.09,0.01
3581,0.04,0.01
3583,0.05,0.01
3585,0.09,0.0
3587,0.09,0.01
3589,0.08,0.01
3591,0.08,0.01
3593,0.09,0.01
3595,0.09,0.02
3597,0.08,0.01
3599,0.06,0.01
3601,0.14,0.01
3603,0.11,0.0
3605,0.15,0.0
3607,0.1,0.01
3609,0.1,0.01
3611,0.12,0.01
3613,0.07,0.01
3615,0.11,0.01
3617,0.13,0.01
3619,0.11,0.01
3621,0.08,0.01
3623,0.09,0.01
3625,0.14,0.01
3627,0.07,0.01
3629,0.09,0.01
3631,0.15,0.01
3633,0.08,0.01
3635,0.12,0.01
3637,0.11,0.01
3639,0.13,0.01
3641,0.08,0.01
3643,0.1,0.01
3644,0.1,0.01
3646,0.04,0.01
3648,0.11,0.01
3650,0.11,0.0
3652,0.06,0.01
3654,0.06,0.01
3656,0.11,0.01
3658,0.07,0.01
3660,0.1,0.01
3662,0.12,0.01
3664,0.08,0.02
3666,0.2,0.0
3668,0.12,0.01
3670,0.1,0.01
3672,0.1,0.01
3674,0.1,0.0
3676,0.06,0.01
3678,0.11,0.01
3680,0.1,0.01
3682,0.08,0.01
3684,0.09,0.0
3686,0.09,0.01
3688,0.09,0.01
3690,0.11,0.01
3692,0.11,0.01
3694,0.1,0.01
3696,0.13,0.01
3698,0.16,0.01
3700,0.11,0.01
3702,0.13,0.01
3704,0.09,0.01
3706,0.14,0.01
3708,0.08,0.01
3710,0.06,0.01
3712,0.15,0.01
3714,0.12,0.01
3716,0.1,0.01
3718,0.1,0.01
3720,0.06,0.01
3722,0.07,0.01
3724,0.12,0.01
3726,0.17,0.01
3728,0.08,0.01
3730,0.05,0.01
3731,0.15,0.01
3733,0.07,0.02
3735,0.1,0.01
3737,0.08,0.01
3739,0.1,0.01
3741,0.08,0.01
3743,0.08,0.0
3745,0.06,0.01
3747,0.07,0.01
3749,0.06,0.01
3751,0.07,0.01
3753,0.1,0.01
3755,0.07,0.01
3757,0.1,0.01
3759,0.09,0.01
3761,0.14,0.0
3763,0.09,0.01
3765,0.14,0.01
3767,0.06,0.01
3769,0.05,0.0
3771,0.08,0.01
3773,0.06,0.01
3775,0.08,0.01
3777,0.08,0.01
3779,0.1,0.01
3781,0.1,0.01
3783,0.09,0.01
3785,0.08,0.01
3787,0.11,0.01
3789,0.11,0.01
3791,0.09,0.01
3793,0.08,0.01
3795,0.08,0.01
3797,0.07,0.01
3799,0.11,0.01
3801,0.07,0.01
3803,0.04,0.01
3805,0.09,0.01
3807,0.11,0.01
3809,0.1,0.01
3811,0.08,0.01
3813,0.08,0.01
3815,0.11,0.01
3817,0.1,0.01
3818,0.12,0.01
3820,0.09,0.01
3822,0.11,0.01
3824,0.15,0.01
3826,0.12,0.01
3828,0.13,0.01
3830,0.12,0.01
3832,0.07,0.01
3834,0.09,0.01
3836,0.1,0.01
3838,0.09,0.01
3840,0.07,0.01
3842,0.09,0.01
3844,0.08,0.01
3846,0.06,0.01
3848,0.08,0.01
3850,0.06,0.0
3852,0.08,0.01
3854,0.1,0.01
3856,0.12,0.01
3858,0.12,0.0
3860,0.08,0.01
3862,0.08,0.01
3864,0.11,0.01
3866,0.12,0.0
3868,0.07,0.01
3870,0.08,0.01
3872,0.06,0.01
3874,0.08,0.01
3876,0.15,0.0
3878,0.07,0.01
3880,0.06,0.01
3882,0.08,0.02
3884,0.11,0.01
3886,0.07,0.01
3888,0.12,0.01
3890,0.1,0.01
3892,0.08,0.0
3894,0.1,0.0
3896,0.09,0.01
3898,0.06,0.01
3900,0.06,0.01
3902,0.05,0.01
3904,0.15,0.0
3906,0.13,0.0
3907,0.11,0.01
3909,0.15,0.01
3911,0.06,0.0
3913,0.09,0.01
3915,0.12,0.01
3917,0.09,0.01
3919,0.08,0.01
3921,0.1,0.01
3923,0.09,0.01
3925,0.05,0.01
3927,0.09,0.01
3929,0.13,0.01
3931,0.09,0.01
3933,0.08,0.01
3935,0.1,0.01
3937,0.04,0.01
3939,0.07,0.01
3941,0.09,0.01
3943,0.1,0.0
3945,0.1,0.01
3947,0.07,0.01
3949,0.08,0.01
3951,0.08,0.01
3953,0.07,0.02
3955,0.05,0.01
3957,0.06,0.01
3959,0.07,0.01
3961,0.08,0.01
3963,0.08,0.0
3965,0.09,0.01
3967,0.11,0.01
3969,0.12,0.01
3971,0.1,0.02
3973,0.13,0.01
3975,0.07,0.01
3977,0.1,0.01
3979,0.16,0.0
3981,0.04,0.01
3983,0.09,0.01
3985,0.06,0.01
3987,0.1,0.01
3989,0.07,0.01
3991,0.1,0.01
3993,0.14,0.01
3994,0.13,0.01
3996,0.13,0.01
3998,0.08,0.01
4000,0.09,0.01
4002,0.12,0.01
4004,0.12,0.01
4006,0.13,0.01
4008,0.05,0.01
4010,0.08,0.01
4012,0.06,0.01
4014,0.09,0.01
4016,0.07,0.01
4018,0.07,0.01
4020,0.09,0.01
4022,0.09,0.03
4024,0.06,0.01
4026,0.04,0.01
4028,0.07,0.01
4030,0.08,0.01
4032,0.14,0.01
4034,0.07,0.01
4036,0.07,0.01
4038,0.08,0.0
4040,0.07,0.01
4042,0.09,0.01
4044,0.06,0.01
4046,0.09,0.01
4048,0.07,0.01
4050,0.06,0.01
4052,0.1,0.01
4054,0.18,0.01
4056,0.1,0.01
4058,0.09,0.01
4060,0.08,0.0
4062,0.07,0.01
4064,0.11,0.01
4066,0.1,0.01
4068,0.05,0.01
4070,0.08,0.01
4072,0.11,0.01
4074,0.11,0.01
4076,0.07,0.01
4078,0.16,0.01
4080,0.11,0.01
4081,0.06,0.01
4083,0.16,0.01
4085,0.08,0.02
4087,0.07,0.01
4089,0.11,0.01
4091,0.12,0.02
4093,0.12,0.01
4095,0.07,0.01
4097,0.1,0.01
4099,0.1,0.0
4101,0.11,0.01
4103,0.05,0.02
4105,0.06,0.01
4107,0.1,0.01
4109,0.09,0.02
4111,0.13,0.01
4113,0.07,0.02
4115,0.08,0.01
4117,0.07,0.01
4119,0.07,0.01
4121,0.11,0.01
4123,0.07,0.01
4125,0.09,0.01
4127,0.09,0.01
4129,0.05,0.01
4131,0.08,0.01
4133,0.09,0.02
4135,0.07,0.02
4137,0.08,0.02
4139,0.07,0.01
4141,0.07,0.01
4143,0.08,0.01
4145,0.13,0.01
4147,0.11,0.01
4149,0.06,0.02
4151,0.06,0.02
4153,0.06,0.01
4155,0.04,0.01
4157,0.11,0.02
4159,0.11,0.03
4161,0.11,0.02
4163,0.22,0.01
4165,0.19,0.0
4167,0.08,0.02
4169,0.13,0.01
4170,0.05,0.02
4172,0.05,0.02
4174,0.07,0.01
4176,0.08,0.01
4178,0.09,0.01
4180,0.08,0.0
4182,0.06,0.01
4184,0.07,0.01
4186,0.07,0.01
4188,0.07,0.02
4190,0.11,0.01
4192,0.08,0.01
4194,0.1,0.02
4196,0.09,0.01
4198,0.1,0.01
4200,0.04,0.01
4202,0.07,0.01
4204,0.05,0.01
4206,0.09,0.01
4208,0.12,0.0
4210,0.08,0.01
4212,0.1,0.01
4214,0.1,0.01
4216,0.13,0.01
4218,0.04,0.01
4220,0.04,0.01
4222,0.15,0.01
4224,0.05,0.01
4226,0.1,0.01
4228,0.16,0.0
4230,0.16,0.01
4232,0.1,0.01
4234,0.14,0.0
4236,0.1,0.01
4238,0.11,0.0
4240,0.04,0.01
4242,0.07,0.01
4244,0.1,0.01
4246,0.09,0.01
4248,0.1,0.01
4250,0.12,0.01
4252,0.04,0.01
4254,0.08,0.01
4256,0.07,0.01
4257,0.12,0.01
4259,0.08,0.01
4261,0.08,0.01
4263,0.05,0.01
4265,0.08,0.01
4267,0.12,0.01
4269,0.1,0.01
4271,0.09,0.01
4273,0.1,0.0
4275,0.07,0.01
4277,0.08,0.01
4279,0.09,0.01
4281,0.09,0.02
4283,0.05,0.01
4285,0.09,0.01
4287,0.06,0.01
4289,0.13,0.01
4291,0.12,0.01
4293,0.12,0.01
4295,0.08,0.0
4297,0.07,0.0
4299,0.07,0.01
4301,0.09,0.01
4303,0.13,0.01
4305,0.11,0.01
4307,0.13,0.01
4309,0.07,0.01
4311,0.07,0.01
4313,0.09,0.01
4315,0.1,0.01
4317,0.08,0.01
4319,0.05,0.01
4321,0.08,0.01
4323,0.06,0.0
4325,0.08,0.0
4327,0.05,0.02
4329,0.09,0.01
4331,0.07,0.01
4333,0.07,0.01
4335,0.08,0.01
4337,0.07,0.0
4339,0.05,0.01
4341,0.1,0.01
4343,0.11,0.01
4345,0.08,0.01
4346,0.14,0.0
4348,0.09,0.0
4350,0.1,0.01
4352,0.12,0.0
4354,0.09,0.01
4356,0.06,0.01
4358,0.08,0.0
4360,0.1,0.01
4362,0.1,0.01
4364,0.1,0.01
4366,0.05,0.01
4368,0.06,0.01
4370,0.09,0.01
4372,0.06,0.01
4374,0.04,0.01
4376,0.05,0.01
4378,0.08,0.01
4380,0.07,0.01
4382,0.08,0.01
4384,0.04,0.01
4386,0.07,0.01
4388,0.09,0.01
4390,0.11,0.01
4392,0.09,0.01
4394,0.1,0.01
4396,0.06,0.02
4398,0.09,0.01
4400,0.09,0.01
4402,0.08,0.02
4404,0.09,0.01
4406,0.08,0.01
4408,0.11,0.01
4410,0.13,0.01
4412,0.19,0.0
4414,0.09,0.02
4416,0.14,0.01
4418,0.1,0.0
4420,0.09,0.01
4422,0.09,0.01
4424,0.06,0.01
4426,0.07,0.01
4428,0.1,0.01
4430,0.05,0.01
4432,0.16,0.0
4433,0.07,0.01
4435,0.07,0.0
4437,0.11,0.0
4439,0.13,0.0
4441,0.14,0.01
4443,0.1,0.01
4445,0.09,0.01
4447,0.08,0.01
4449,0.13,0.01
4451,0.09,0.01
4453,0.05,0.01
4455,0.1,0.01
4457,0.04,0.01
4459,0.09,0.01
4461,0.07,0.02
4463,0.1,0.01
4465,0.06,0.02
4467,0.06,0.01
4469,0.06,0.01
4471,0.08,0.01
4473,0.06,0.0
4475,0.05,0.01
4477,0.08,0.01
4479,0.09,0.01
4481,0.07,0.01
4483,0.08,0.01
4485,0.08,0.01
4487,0.06,0.02
4489,0.07,0.01
4491,0.07,0.01
4493,0.06,0.01
4495,0.08,0.01
4497,0.11,0.01
4499,0.09,0.01
4501,0.09,0.0
4503,0.12,0.01
4505,0.1,0.01
4507,0.11,0.0
4509,0.16,0.01
4511,0.06,0.01
4513,0.09,0.01
4515,0.08,0.01
4517,0.08,0.01
4519,0.1,0.0
4520,0.12,0.01
4522,0.06,0.01
4524,0.11,0.0
4526,0.1,0.01
4528,0.1,0.01
4530,0.12,0.0
4532,0.1,0.01
4534,0.05,0.0
4536,0.08,0.0
4538,0.05,0.01
4540,0.1,0.01
4542,0.13,0.0
4544,0.09,0.01
4546,0.07,0.0
4548,0.06,0.01
4550,0.07,0.0
4552,0.09,0.01
4554,0.08,0.01
4556,0.11,0.01
4558,0.18,0.0
4560,0.11,0.01
4562,0.12,0.01
4564,0.08,0.0
4566,0.05,0.01
4568,0.07,0.01
4570,0.08,0.01
4572,0.06,0.01
4574,0.12,0.01
4576,0.09,0.0
4578,0.06,0.01
4580,0.08,0.01
4582,0.09,0.0
4584,0.05,0.0
4586,0.08,0.0
4588,0.07,0.0
4590,0.09,0.01
4592,0.06,0.01
4594,0.11,0.01
4596,0.06,0.01
4598,0.12,0.01
4600,0.13,0.01
4602,0.06,0.0
4604,0.08,0.01
4606,0.09,0.0
4608,0.06,0.01
4609,0.07,0.01
4611,0.04,0.01
4613,0.05,0.01
4615,0.09,0.01
4617,0.1,0.01
4619,0.07,0.02
4621,0.09,0.01
4623,0.09,0.01
4625,0.08,0.01
4627,0.08,0.01
4629,0.07,0.01
4631,0.08,0.02
4633,0.11,0.01
4635,0.08,0.01
4637,0.06,0.01
4639,0.06,0.01
4641,0.06,0.0
4643,0.06,0.01
4645,0.12,0.01
4647,0.11,0.01
4649,0.13,0.01
4651,0.09,0.01
4653,0.06,0.01
4655,0.09,0.01
4657,0.11,0.01
4659,0.06,0.01
4661,0.14,0.01
4663,0.08,0.01
4665,0.09,0.01
4667,0.1,0.02
4669,0.1,0.01
4671,0.05,0.01
4673,0.1,0.01
4675,0.08,0.01
4677,0.04,0.01
4679,0.06,0.02
4681,0.07,0.01
4683,0.08,0.02
4685,0.1,0.02
4687,0.1,0.01
4689,0.06,0.01
4691,0.09,0.01
4693,0.09,0.01
4695,0.11,0.0
4696,0.11,0.0
4698,0.09,0.01
4700,0.09,0.02
4702,0.09,0.0
4704,0.08,0.01
4706,0.06,0.0
4708,0.07,0.01
4710,0.07,0.02
4712,0.05,0.02
4714,0.06,0.01
4716,0.11,0.01
4718,0.12,0.0
4720,0.14,0.01
4722,0.07,0.01
4724,0.11,0.0
4726,0.08,0.01
4728,0.07,0.02
4730,0.1,0.01
4732,0.06,0.01
4734,0.08,0.01
4736,0.1,0.01
4738,0.12,0.0
4740,0.04,0.02
4742,0.07,0.01
4744,0.11,0.01
4746,0.1,0.02
4748,0.12,0.03
4750,0.04,0.03
4752,0.12,0.03
4754,0.11,0.01
4756,0.16,0.02
4758,0.12,0.02
4760,0.07,0.01
4762,0.09,0.01
4764,0.08,0.02
4766,0.13,0.01
4768,0.11,0.01
4770,0.11,0.01
4772,0.14,0.01
4774,0.08,0.02
4776,0.09,0.02
4778,0.11,0.01
4780,0.08,0.01
4782,0.12,0.01
4784,0.1,0.01
4785,0.05,0.01
4787,0.11,0.01
4789,0.08,0.01
4791,0.08,0.01
4793,0.15,0.01
4795,0.06,0.02
4797,0.07,0.01
4799,0.09,0.01
4801,0.15,0.01
4803,0.15,0.01
4805,0.08,0.01
4807,0.12,0.01
4809,0.13,0.01
4811,0.12,0.0
4813,0.1,0.01
4815,0.15,0.0
4817,0.13,0.01
4819,0.09,0.01
4821,0.11,0.01
4823,0.13,0.01
4825,0.09,0.01
4827,0.09,0.01
4829,0.08,0.0
4831,0.08,0.01
4833,0.16,0.01
4835,0.06,0.0
4837,0.04,0.01
4839,0.06,0.02
4841,0.15,0.01
4843,0.09,0.0
4845,0.07,0.0
4847,0.15,0.0
4849,0.13,0.01
4851,0.15,0.01
4853,0.09,0.01
4855,0.11,0.01
4857,0.14,0.01
4859,0.08,0.02
4861,0.12,0.01
4863,0.11,0.01
4865,0.12,0.01
4867,0.18,0.01
4869,0.16,0.0
4871,0.11,0.02
4872,0.09,0.01
4874,0.1,0.01
4876,0.07,0.02
4878,0.11,0.01
4880,0.12,0.01
4882,0.05,0.01
4884,0.12,0.01
4886,0.1,0.0
4888,0.07,0.01
4890,0.06,0.01
4892,0.08,0.0
4894,0.13,0.01
4896,0.12,0.01
4898,0.09,0.01
4900,0.06,0.01
4902,0.09,0.01
4904,0.07,0.02
4906,0.09,0.01
4908,0.08,0.01
4910,0.07,0.01
4912,0.06,0.01
4914,0.05,0.01
4916,0.06,0.01
4918,0.08,0.02
4920,0.06,0.01
4922,0.11,0.02
4924,0.11,0.01
4926,0.09,0.01
4928,0.1,0.01
4930,0.1,0.01
4932,0.04,0.01
4934,0.04,0.01
4936,0.13,0.01
4938,0.11,0.02
4940,0.08,0.01
4942,0.07,0.01
4944,0.05,0.01
4946,0.06,0.01
4948,0.07,0.0
4950,0.06,0.01
4952,0.07,0.01
4954,0.09,0.01
4956,0.09,0.02
4958,0.09,0.01
4959,0.07,0.01
4961,0.07,0.01
4963,0.08,0.0
4965,0.07,0.01
4967,0.06,0.01
4969,0.08,0.01
4971,0.11,0.01
4973,0.06,0.02
4975,0.06,0.01
4977,0.05,0.01
4979,0.09,0.01
4981,0.13,0.01
4983,0.06,0.01
4985,0.07,0.01
4987,0.06,0.01
4989,0.08,0.01
4991,0.09,0.01
4993,0.12,0.01
4995,0.06,0.01
4997,0.1,0.02
4999,0.06,0.01
5001,0.08,0.01
5003,0.09,0.01
5005,0.06,0.02
5007,0.05,0.03
5009,0.07,0.01
5011,0.08,0.0
5013,0.07,0.01
5015,0.09,0.01
5017,0.13,0.01
5019,0.09,0.01
5021,0.08,0.01
5023,0.14,0.01
5025,0.11,0.01
5027,0.08,0.02
5029,0.11,0.01
5031,0.08,0.02
5033,0.08,0.01
5035,0.07,0.01
5037,0.11,0.01
5039,0.2,0.01
5041,0.13,0.01
5043,0.07,0.01
5045,0.13,0.01
5047,0.06,0.01
5048,0.11,0.01
5050,0.08,0.01
5052,0.06,0.02
5054,0.08,0.01
5056,0.1,0.01
5058,0.11,0.02
5060,0.09,0.0
5062,0.15,0.0
5064,0.07,0.01
5066,0.12,0.0
5068,0.07,0.01
5070,0.08,0.01
5072,0.09,0.01
5074,0.1,0.01
5076,0.11,0.01
5078,0.09,0.01
5080,0.09,0.01
5082,0.11,0.02
5084,0.06,0.01
5086,0.08,0.01
5088,0.09,0.02
5090,0.1,0.01
5092,0.09,0.01
5094,0.14,0.01
5096,0.06,0.01
5098,0.1,0.01
5100,0.11,0.01
5102,0.1,0.01
5104,0.06,0.01
5106,0.08,0.01
5108,0.17,0.01
5110,0.06,0.01
5112,0.12,0.01
5114,0.14,0.01
